02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-40 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-40 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-41 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-41 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-42 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-42 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-43 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-43 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-44 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-44 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-45 is completed, success: 10, failed: 0
02:03:50.965 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-45 is completed
02:03:50.965 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-46 is completed, success: 10, failed: 0
02:03:50.966 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-46 is completed
02:03:50.966 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-47 is completed, success: 10, failed: 0
02:03:50.966 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-47 is completed
02:03:50.966 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-48 is completed, success: 10, failed: 0
02:03:50.966 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-48 is completed
02:03:50.966 [main] INFO  com.betpawa.wallet.client.WalletUser - Round for userId uid-49 is completed, success: 10, failed: 0
02:03:50.966 [main] INFO  c.betpawa.wallet.client.WalletClient - User uid-49 is completed
02:03:51.057 [main] INFO  c.betpawa.wallet.client.WalletClient - WalletClient is down
02:08:43.600 [main] INFO  c.betpawa.wallet.client.WalletClient - Starting client with config, users: 50, perUserThreads: 10, perUserRounds: 50
02:08:43.603 [main] INFO  c.betpawa.wallet.client.WalletClient - Connecting users server localhost:8080
02:08:45.238 [main] INFO  com.betpawa.wallet.client.WalletUser - Starting wallet client for userId: uid-0
